id,title,job_role,sector,qualification,skills,interests,work_mode,expected_salary,city,state,lat,lon,duration_months,additional_support,created_at,updated_at
int_pune_03204,Internship - Social Media Intern (Media),social media intern,media,B.E.,"social media marketing, content creation, analytics, community management, presentation","analytics, banking, data, strategy",onsite,25062,Pune,,18.5204,73.8567,2,"mentor, certificate",2025-06-08T04:01:19.824674+00:00,2025-06-10T04:01:19.824674+00:00
int_pune_03205,NLP Intern Opportunity in Healthtech,nlp intern,healthtech,MBA,"python, nlp, transformers, text mining, deep learning","analytics, data, operations",hybrid,23079,Pune,,18.5204,73.8567,3,"mentor, certificate",2025-06-02T11:44:14.824674+00:00,2025-06-12T11:44:14.824674+00:00
int_pune_03206,Govtech Data Analyst Intern,data analyst intern,govtech,BA,"python, pandas, sql, excel, power bi","ai, marketing, healthcare, consulting",onsite,20870,Pune,,18.5204,73.8567,4,"mentor, stipend, certificate",2025-07-23T02:24:43.824674+00:00,2025-07-30T02:24:43.824674+00:00
int_chennai_03207,Operations Intern Opportunity in E-Commerce,operations intern,e-commerce,MBA,"excel, reporting, coordination, process improvement, communication","fmcg, research, retail, ai",hybrid,20011,Chennai,,13.0827,80.2707,4,"mentor, stipend, certificate",2025-06-05T14:42:37.824674+00:00,2025-06-18T14:42:37.824674+00:00
int_hyderabad_03208,Program Intern Opportunity in Ngo,program intern,NGO,BBA,"program management, coordination, monitoring, evaluation, reporting","tech, fmcg, operations",onsite,27328,Hyderabad,,17.385,78.4867,2,"mentor, certificate",2025-06-15T02:20:20.825675+00:00,2025-06-18T02:20:20.825675+00:00
int_bangalore_03209,Research Intern Opportunity in Ngo,research intern,NGO,B.Tech,"python, literature review, statistics, data collection, analysis","marketing, education",onsite,21085,Bangalore,,12.9716,77.5946,2,stipend,2025-05-29T02:43:44.825675+00:00,2025-05-30T02:43:44.825675+00:00
int_mumbai_03210,Marketing Intern at E-Commerce Company,marketing intern,e-commerce,MCA,"communication, market research, social media marketing, ms excel, writing","research, content, banking, hospitality",onsite,36590,Mumbai,,19.076,72.8777,4,"mentor, certificate",2025-07-29T19:57:21.825675+00:00,2025-08-02T19:57:21.825675+00:00
int_noida_03211,Public Policy Intern Opportunity in Govtech,public policy intern,govtech,M.Tech,"policy research, data analysis, report writing, government policies, research","research, retail",hybrid,26311,Noida,,28.5355,77.391,3,stipend,2025-06-05T10:33:26.825675+00:00,2025-06-16T10:33:26.825675+00:00
int_delhi_03212,Marketing Intern - Hospitality,marketing intern,hospitality,B.Sc,"communication, market research, social media marketing, ms excel, writing","banking, content, fmcg",onsite,17347,Delhi,,28.7041,77.1025,5,"mentor, stipend, certificate",2025-06-08T10:43:18.825675+00:00,2025-06-19T10:43:18.825675+00:00
int_coimbatore_03213,Agriculture Research Intern at Agritech Company,agriculture research intern,agritech,M.Sc,"agriculture practices, data collection, sustainable farming, crop science, research","analytics, research, finance",remote,16229,Coimbatore,,11.0168,76.9558,3,"mentor, stipend, certificate",2025-05-21T17:05:31.825675+00:00,2025-06-05T17:05:31.825675+00:00
int_ahmedabad_03214,Media Content Writing Intern,content writing intern,media,M.Sc,"writing, blogging, seo, research, grammar","education, operations, research, banking",onsite,18409,Ahmedabad,,23.0225,72.5714,4,"mentor, stipend, certificate",2025-09-10T05:02:52.825675+00:00,2025-09-25T05:02:52.825675+00:00
int_pune_03215,Video Editing Intern at Media Company,video editing intern,media,B.Tech,"premiere pro, after effects, storytelling, video production, editing","education, banking, content",remote,30040,Pune,,18.5204,73.8567,6,"mentor, certificate",2025-07-22T16:25:24.825675+00:00,2025-07-23T16:25:24.825675+00:00
int_chandigarh_03216,Business Analyst Intern Opportunity in Fintech,business analyst intern,fintech,B.Tech,"sql, stakeholder management, powerbi, requirements gathering, documentation","fmcg, automotive",onsite,20350,Chandigarh,,30.7333,76.7794,4,stipend,2025-04-12T12:59:28.825675+00:00,2025-04-22T12:59:28.825675+00:00
int_mumbai_03217,Govtech Research Intern,research intern,govtech,B.Tech,"python, literature review, statistics, data collection, analysis","operations, marketing, tech, fmcg",remote,20807,Mumbai,,19.076,72.8777,3,"mentor, certificate",2025-08-02T20:13:39.825675+00:00,2025-08-04T20:13:39.825675+00:00
int_jaipur_03218,Community Intern at Ngo Company,community intern,NGO,BBA,"community engagement, outreach, communication, program management, coordination","social, hospitality",onsite,8834,Jaipur,,26.9124,75.7873,2,"mentor, stipend, certificate",2025-06-16T19:40:53.825675+00:00,2025-06-22T19:40:53.825675+00:00
int_visakhapatnam_03219,Internship - Data Analyst Intern (E-Commerce),data analyst intern,e-commerce,MBA,"python, pandas, sql, excel, power bi","retail, media",hybrid,18669,Visakhapatnam,,17.6868,83.2185,5,"mentor, stipend, certificate",2025-08-17T09:58:20.825675+00:00,2025-08-20T09:58:20.825675+00:00
int_kolkata_03220,Hospitality Customer Service Intern,customer service intern,hospitality,B.E.,"customer service, communication, problem solving, crm, patience","marketing, analytics, healthcare, retail",onsite,10856,Kolkata,,22.5726,88.3639,2,stipend,2025-05-15T18:39:35.825675+00:00,2025-05-20T18:39:35.825675+00:00
int_bangalore_03221,Ngo Program Intern,program intern,NGO,MBA,"program management, coordination, monitoring, evaluation, reporting","finance, media, healthcare, automotive",onsite,30564,Bangalore,,12.9716,77.5946,3,stipend,2025-09-16T23:02:13.825675+00:00,2025-09-16T23:02:13.825675+00:00
int_kolkata_03222,Operations Intern - Ngo,operations intern,NGO,BBA,"excel, reporting, coordination, process improvement, communication","consulting, fmcg, social",hybrid,18202,Kolkata,,22.5726,88.3639,2,"mentor, certificate",2025-06-06T23:35:14.825675+00:00,2025-06-09T23:35:14.825675+00:00
int_delhi_03223,Healthcare Data Intern - Healthtech,healthcare data intern,healthtech,BA,"python, sql, biostatistics, healthcare analytics, data privacy","retail, analytics",hybrid,37860,Delhi,,28.7041,77.1025,3,stipend,2025-04-18T10:13:08.825675+00:00,2025-04-27T10:13:08.825675+00:00
int_ahmedabad_03224,Agritech Data Analyst Intern,data analyst intern,agritech,M.Sc,"python, pandas, sql, excel, power bi","marketing, consulting, ai",hybrid,22253,Ahmedabad,,23.0225,72.5714,5,stipend,2025-04-11T14:42:23.825675+00:00,2025-04-14T14:42:23.825675+00:00
int_pune_03225,Internship - Social Work Intern (Ngo),social work intern,NGO,MBA,"community development, counseling, social research, case management, communication","operations, strategy",hybrid,27000,Pune,,18.5204,73.8567,6,"mentor, stipend, certificate",2025-06-18T12:54:06.825675+00:00,2025-06-30T12:54:06.825675+00:00
int_mumbai_03226,Customer Service Intern - Hospitality,customer service intern,hospitality,B.Com,"customer service, communication, problem solving, crm, patience","content, retail",onsite,25957,Mumbai,,19.076,72.8777,2,stipend,2025-05-23T11:38:16.825675+00:00,2025-06-06T11:38:16.825675+00:00
int_pune_03227,Learning Ops Intern Opportunity in Edtech,learning ops intern,edtech,M.Sc,"operations, communication, scheduling, coordination, education","analytics, consulting, research, data",remote,34629,Pune,,18.5204,73.8567,2,"mentor, certificate",2025-05-28T09:35:38.825675+00:00,2025-05-29T09:35:38.825675+00:00
int_pune_03228,Curriculum Intern - Edtech,curriculum intern,edtech,B.Com,"content development, pedagogy, assessment, education technology, excel","research, social",hybrid,22050,Pune,,18.5204,73.8567,2,"mentor, stipend, certificate",2025-08-09T00:41:15.826674+00:00,2025-08-15T00:41:15.826674+00:00
int_mumbai_03229,Business Analyst Intern at Govtech Company,business analyst intern,govtech,B.Com,"sql, stakeholder management, powerbi, requirements gathering, documentation","healthcare, media, automotive, consulting",onsite,36282,Mumbai,,19.076,72.8777,5,"mentor, stipend, certificate",2025-04-27T06:58:37.826674+00:00,2025-05-09T06:58:37.826674+00:00
int_pune_03230,Operations Intern Opportunity in Hospitality,operations intern,hospitality,B.E.,"excel, reporting, coordination, process improvement, communication","research, automotive, education",onsite,26232,Pune,,18.5204,73.8567,5,"mentor, certificate",2025-07-18T06:53:08.826674+00:00,2025-07-28T06:53:08.826674+00:00
int_hyderabad_03231,Operations Intern - E-Commerce,operations intern,e-commerce,B.E.,"excel, reporting, coordination, process improvement, communication","content, hospitality, ai, research",onsite,15606,Hyderabad,,17.385,78.4867,4,"mentor, stipend, certificate",2025-04-27T14:20:38.826674+00:00,2025-05-11T14:20:38.826674+00:00
int_bangalore_03232,Govtech Business Analyst Intern,business analyst intern,govtech,B.Sc,"sql, stakeholder management, powerbi, requirements gathering, documentation","banking, tech",onsite,34445,Bangalore,,12.9716,77.5946,4,"mentor, certificate",2025-07-01T10:36:15.826674+00:00,2025-07-06T10:36:15.826674+00:00
int_gurugram_03233,Fintech Finance Analyst Intern,finance analyst intern,fintech,M.Sc,"excel, valuation, financial modeling, accounting, data analysis","retail, healthcare, research, consulting",onsite,27193,Gurugram,,28.4595,77.0266,2,"mentor, stipend, certificate",2025-07-09T23:48:35.826674+00:00,2025-07-15T23:48:35.826674+00:00
int_bangalore_03234,Supply Chain Intern Opportunity in Manufacturing,supply chain intern,manufacturing,MBA,"excel, inventory, logistics, procurement, operations","education, ai, operations, consulting",hybrid,30922,Bangalore,,12.9716,77.5946,2,"mentor, certificate",2025-07-04T21:14:19.826674+00:00,2025-07-19T21:14:19.826674+00:00
int_chennai_03235,Research Intern - Ngo,research intern,NGO,BA,"python, literature review, statistics, data collection, analysis","finance, research, hospitality, retail",onsite,23784,Chennai,,13.0827,80.2707,3,"mentor, certificate",2025-07-23T23:37:25.826674+00:00,2025-07-24T23:37:25.826674+00:00
int_mumbai_03236,Finance Analyst Intern Opportunity in Fintech,finance analyst intern,fintech,B.Tech,"excel, valuation, financial modeling, accounting, data analysis","data, strategy",onsite,36945,Mumbai,,19.076,72.8777,2,"mentor, certificate",2025-04-16T18:38:15.826674+00:00,2025-04-27T18:38:15.826674+00:00
int_noida_03237,Marketing Intern at Hospitality Company,marketing intern,hospitality,MBA,"communication, market research, social media marketing, ms excel, writing","operations, education",onsite,27698,Noida,,28.5355,77.391,3,"mentor, stipend, certificate",2025-06-10T07:59:23.826674+00:00,2025-06-10T07:59:23.826674+00:00
int_pune_03238,ML Intern at Healthtech Company,ml intern,healthtech,B.E.,"python, scikit-learn, pandas, numpy, tensorflow","education, hospitality, finance, analytics",onsite,36887,Pune,,18.5204,73.8567,4,"mentor, stipend, certificate",2025-04-23T04:44:29.826674+00:00,2025-05-03T04:44:29.826674+00:00
int_ahmedabad_03239,Data Analyst Intern - Agritech,data analyst intern,agritech,BA,"python, pandas, sql, excel, power bi","research, consulting, social, fmcg",remote,27891,Ahmedabad,,23.0225,72.5714,3,"mentor, stipend, certificate",2025-04-04T23:06:39.826674+00:00,2025-04-15T23:06:39.826674+00:00
int_noida_03240,Operations Intern Opportunity in E-Commerce,operations intern,e-commerce,M.Sc,"excel, reporting, coordination, process improvement, communication","education, operations, retail, analytics",onsite,20913,Noida,,28.5355,77.391,4,"mentor, certificate",2025-08-17T23:54:37.826674+00:00,2025-08-24T23:54:37.826674+00:00
int_mumbai_03241,Operations Intern at Manufacturing Company,operations intern,manufacturing,M.Tech,"excel, reporting, coordination, process improvement, communication","fmcg, content",hybrid,36627,Mumbai,,19.076,72.8777,4,"mentor, stipend, certificate",2025-05-29T16:32:42.826674+00:00,2025-06-13T16:32:42.826674+00:00
int_bangalore_03242,Internship - Operations Intern (Agritech),operations intern,agritech,M.Tech,"excel, reporting, coordination, process improvement, communication","retail, education",onsite,46876,Bangalore,,12.9716,77.5946,5,"mentor, stipend, certificate",2025-05-30T02:49:58.826674+00:00,2025-06-01T02:49:58.826674+00:00
int_mumbai_03243,Internship - Data Analyst Intern (E-Commerce),data analyst intern,e-commerce,MCA,"python, pandas, sql, excel, power bi","consulting, research, tech, fmcg",onsite,37261,Mumbai,,19.076,72.8777,3,"mentor, stipend, certificate",2025-08-25T01:30:37.826674+00:00,2025-09-08T01:30:37.826674+00:00
int_noida_03244,Internship - Data Analyst Intern (Agritech),data analyst intern,agritech,BA,"python, pandas, sql, excel, power bi","marketing, ai, banking",hybrid,25752,Noida,,28.5355,77.391,3,"mentor, stipend, certificate",2025-05-23T02:40:16.826674+00:00,2025-05-26T02:40:16.826674+00:00
int_mumbai_03245,E-Commerce Marketing Intern,marketing intern,e-commerce,B.Sc,"communication, market research, social media marketing, ms excel, writing","finance, education, social",remote,30696,Mumbai,,19.076,72.8777,2,"mentor, certificate",2025-03-31T12:17:34.826674+00:00,2025-03-31T12:17:34.826674+00:00
int_bangalore_03246,NLP Intern - Healthtech,nlp intern,healthtech,B.E.,"python, nlp, transformers, text mining, deep learning","data, marketing, banking",onsite,41721,Bangalore,,12.9716,77.5946,3,"mentor, stipend, certificate",2025-05-12T19:57:37.826674+00:00,2025-05-24T19:57:37.826674+00:00
int_chennai_03247,Research Intern - Govtech,research intern,govtech,B.Tech,"python, literature review, statistics, data collection, analysis","automotive, consulting, content, operations",onsite,18657,Chennai,,13.0827,80.2707,4,"mentor, stipend, certificate",2025-05-06T13:49:00.826674+00:00,2025-05-18T13:49:00.826674+00:00
int_noida_03248,Data Analyst Intern at E-Commerce Company,data analyst intern,e-commerce,B.Tech,"python, pandas, sql, excel, power bi","social, content, tech",onsite,15136,Noida,,28.5355,77.391,6,"mentor, certificate",2025-07-08T13:28:31.827674+00:00,2025-07-11T13:28:31.827674+00:00
int_chennai_03249,Edtech Learning Ops Intern,learning ops intern,edtech,M.Tech,"operations, communication, scheduling, coordination, education","media, tech",hybrid,33041,Chennai,,13.0827,80.2707,3,"mentor, stipend, certificate",2025-08-18T11:16:54.827674+00:00,2025-08-22T11:16:54.827674+00:00
int_coimbatore_03250,Operations Intern at Fintech Company,operations intern,fintech,B.Tech,"excel, reporting, coordination, process improvement, communication","media, retail, consulting, data",onsite,18526,Coimbatore,,11.0168,76.9558,6,stipend,2025-09-09T23:47:17.827674+00:00,2025-09-22T23:47:17.827674+00:00
int_hyderabad_03251,Social Media Intern at Media Company,social media intern,media,B.Com,"social media marketing, content creation, analytics, community management, communication","strategy, finance, marketing",hybrid,19643,Hyderabad,,17.385,78.4867,2,"mentor, stipend, certificate",2025-08-06T18:24:16.827674+00:00,2025-08-20T18:24:16.827674+00:00
int_hyderabad_03252,EdTech Product Intern - Edtech,edtech product intern,edtech,B.Tech,"jira, research, ux, product management, education","education, healthcare, strategy",hybrid,30984,Hyderabad,,17.385,78.4867,3,"mentor, certificate",2025-06-28T16:48:11.827674+00:00,2025-06-28T16:48:11.827674+00:00
int_mumbai_03253,Internship - Operations Intern (E-Commerce),operations intern,e-commerce,B.E.,"excel, reporting, coordination, process improvement, communication","operations, consulting, data, research",remote,35015,Mumbai,,19.076,72.8777,3,stipend,2025-07-22T12:11:15.827674+00:00,2025-07-29T12:11:15.827674+00:00
